 budget ,id,popularity,production_companies,release_date, revenue ,runtime,title,vote_average,vote_count,ROI,Dollar_per_point,,min_rating,max_rating,Vote_avg_avg
" $170,000,000.00 ",76338,99.499595,"[{""name"": ""Marvel Studios"", ""id"": 420}]",10/29/2013," $644,571,402.00 ",112,Thor: The Dark World,6.8,4755,379.16%," $25,000,000.00 ",,,,
" $50,000,000.00 ",187017,52.380982,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Cannell Studios"", ""id"": 9194}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""33andOut Productions"", ""id"": 34035}, {""name"": ""JHF Productions"", ""id"": 34036}]",6/5/2014," $188,441,614.00 ",112,22 Jump Street,7,3319,376.88%," $7,142,857.14 ",,,,
" $250,000,000.00 ",767,98.885637,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Heyday Films"", ""id"": 7364}]",7/7/2009," $933,959,197.00 ",153,Harry Potter and the Half-Blood Prince,7.4,5293,373.58%," $33,783,783.78 ",,,,
" $40,000,000.00 ",193756,37.084384,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Weed Road Pictures"", ""id"": 433}, {""name"": ""Herrick Entertainment"", ""id"": 6666}, {""name"": ""Leverage Management"", ""id"": 8536}, {""name"": ""Closest to the Hole Productions"", ""id"": 8537}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Envision Entertainment Corporation"", ""id"": 11030}, {""name"": ""Film 44"", ""id"": 20153}, {""name"": ""Foresight Unlimited"", ""id"": 21897}, {""name"": ""Hollywood Studios International"", ""id"": 22610}, {""name"": ""Spikings Entertainment"", ""id"": 22611}]",12/24/2013," $149,295,601.00 ",121,Lone Survivor,7.4,1526,373.24%," $5,405,405.41 ",,,,
" $60,000,000.00 ",628,50.163785,"[{""name"": ""Geffen Pictures"", ""id"": 360}]",11/11/1994," $223,664,608.00 ",123,Interview with the Vampire,7.2,1516,372.77%," $8,333,333.33 ",,,,
" $90,000,000.00 ",291805,51.535701,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""K/O Paper Products"", ""id"": 7296}, {""name"": ""TIK Films"", ""id"": 72441}]",6/2/2016," $334,901,337.00 ",129,Now You See Me 2,6.7,3235,372.11%," $13,432,835.82 ",,,,
" $200,000,000.00 ",62211,89.186492,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",6/20/2013," $743,559,607.00 ",104,Monsters University,7,3528,371.78%," $28,571,428.57 ",,,,
" $110,000,000.00 ",36658,2.871739,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""XM2 Productions"", ""id"": 79026}, {""name"": ""XF2 Canada Productions"", ""id"": 79027}]",4/24/2003," $407,711,549.00 ",133,X2,6.8,3506,370.65%," $16,176,470.59 ",,,,
" $55,000,000.00 ",253412,60.246978,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Free State Pictures"", ""id"": 40106}, {""name"": ""RVK Studios"", ""id"": 62693}]",9/10/2015," $203,427,584.00 ",121,Everest,6.7,1772,369.87%," $8,208,955.22 ",,,,
" $65,000,000.00 ",71679,6.227675,"[{""name"": ""Davis-Films"", ""id"": 342}]",9/12/2012," $240,159,255.00 ",95,Resident Evil: Retribution,5.6,1600,369.48%," $11,607,142.86 ",,,,
" $43,000,000.00 ",136795,37.654688,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Chernin Entertainment"", ""id"": 7076}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",6/27/2013," $158,674,180.00 ",117,The Heat,6.5,1575,369.01%," $6,615,384.62 ",,,,
" $80,000,000.00 ",11324,81.914696,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Appian Way"", ""id"": 562}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""Sikelia Productions"", ""id"": 23243}]",2/18/2010," $294,804,195.00 ",138,Shutter Island,7.8,6336,368.51%," $10,256,410.26 ",,,,
" $85,000,000.00 ",298,42.069993,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}]",6/7/2007," $311,312,624.00 ",122,Ocean's Thirteen,6.5,1999,366.25%," $13,076,923.08 ",,,,
" $60,000,000.00 ",594,57.753914,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}]",6/17/2004," $219,417,255.00 ",128,The Terminal,7,1910,365.70%," $8,571,428.57 ",,,,
" $60,000,000.00 ",75780,56.868399,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""TC Productions"", ""id"": 21777}]",12/20/2012," $218,340,595.00 ",130,Jack Reacher,6.3,2998,363.90%," $9,523,809.52 ",,,,
" $20,000,000.00 ",38,56.481487,"[{""name"": ""Anonymous Content"", ""id"": 10039}, {""name"": ""This Is That Productions"", ""id"": 10059}, {""name"": ""Focus Features"", ""id"": 10146}]",3/19/2004," $72,258,126.00 ",108,Eternal Sunshine of the Spotless Mind,7.9,3652,361.29%," $2,531,645.57 ",,,,
" $245,000,000.00 ",206647,107.376788,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Danjaq"", ""id"": 10761}, {""name"": ""B24"", ""id"": 69434}]",10/26/2015," $880,674,609.00 ",148,Spectre,6.3,4466,359.46%," $38,888,888.89 ",,,,
" $145,000,000.00 ",140300,56.747978,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""DreamWorks Animation"", ""id"": 521}, {""name"": ""China Film Co."", ""id"": 40890}, {""name"": ""Oriental DreamWorks"", ""id"": 76266}]",1/23/2016," $521,170,825.00 ",95,Kung Fu Panda 3,6.7,1603,359.43%," $21,641,791.04 ",,,,
" $60,000,000.00 ",2501,86.476817,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}, {""name"": ""Hypnotic"", ""id"": 7384}, {""name"": ""Kalima Productions GmbH & Co. KG"", ""id"": 7385}, {""name"": ""Stillking Films"", ""id"": 11345}]",6/14/2002," $214,034,224.00 ",119,The Bourne Identity,7.3,3583,356.72%," $8,219,178.08 ",,,,
" $44,000,000.00 ",273248,68.717016,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""FilmColony"", ""id"": 1811}]",12/25/2015," $155,760,117.00 ",167,The Hateful Eight,7.6,4274,354.00%," $5,789,473.68 ",,,,
" $200,000,000.00 ",102382,89.270217,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""Avi Arad Productions"", ""id"": 31828}, {""name"": ""Matt Tolmach Productions"", ""id"": 53462}]",4/16/2014," $705,717,432.00 ",142,The Amazing Spider-Man 2,6.5,4179,352.86%," $30,769,230.77 ",,,,
" $102,000,000.00 ",180,65.948959,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Blue Tulip Productions"", ""id"": 766}, {""name"": ""Ronald Shusett/Gary Goldman"", ""id"": 26265}, {""name"": ""Digital Image Associates"", ""id"": 76068}]",6/20/2002," $358,372,926.00 ",145,Minority Report,7.1,2608,351.35%," $14,366,197.18 ",,,,
" $80,000,000.00 ",364,59.113174,"[{""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Warner Bros."", ""id"": 6194}]",6/19/1992," $280,000,000.00 ",126,Batman Returns,6.6,1673,350.00%," $12,121,212.12 ",,,,
" $215,000,000.00 ",1930,89.866276,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Laura Ziskin Productions"", ""id"": 326}, {""name"": ""Marvel Entertainment"", ""id"": 7505}]",6/27/2012," $752,215,857.00 ",136,The Amazing Spider-Man,6.5,6586,349.87%," $33,076,923.08 ",,,,
" $55,000,000.00 ",156022,79.922059,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Lonetree Entertainment"", ""id"": 41096}]",9/24/2014," $192,330,738.00 ",132,The Equalizer,7.1,2954,349.69%," $7,746,478.87 ",,,,
" $250,000,000.00 ",209112,155.790452,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Cruel & Unusual Films"", ""id"": 9995}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]",3/23/2016," $873,260,194.00 ",151,Batman v Superman: Dawn of Justice,5.7,7004,349.30%," $43,859,649.12 ",,,,
" $110,000,000.00 ",1571,48.93337,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Cheyenne Enterprises"", ""id"": 890}, {""name"": ""Wintergreen Productions"", ""id"": 11845}]",6/20/2007," $383,531,464.00 ",128,Live Free or Die Hard,6.4,2089,348.66%," $17,187,500.00 ",,,,
" $100,000,000.00 ",2059,58.849256,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Saturn Films"", ""id"": 831}, {""name"": ""Junction Entertainment"", ""id"": 19097}]",11/19/2004," $347,451,894.00 ",131,National Treasure,6.4,1926,347.45%," $15,625,000.00 ",,,,
" $120,000,000.00 ",324668,62.641286,"[{""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""Captivate Entertainment"", ""id"": 25716}, {""name"": ""Pearl Street Films"", ""id"": 29313}, {""name"": ""Double Negative"", ""id"": 31922}, {""name"": ""Perfect World (Beijing) Pictures Co."", ""id"": 83871}]",7/27/2016," $415,484,914.00 ",123,Jason Bourne,5.9,2341,346.24%," $20,338,983.05 ",,,,
" $120,000,000.00 ",76170,15.953444,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",7/23/2013," $415,440,673.00 ",126,The Wolverine,6.3,4053,346.20%," $19,047,619.05 ",,,,
" $258,000,000.00 ",559,115.699814,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Laura Ziskin Productions"", ""id"": 326}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]",5/1/2007," $890,871,626.00 ",139,Spider-Man 3,5.9,3576,345.30%," $43,728,813.56 ",,,,
" $25,000,000.00 ",134374,31.893932,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""De Line Pictures"", ""id"": 2609}]",4/18/2013," $86,175,291.00 ",130,Pain & Gain,6.1,1573,344.70%," $4,098,360.66 ",,,,
" $75,000,000.00 ",8909,73.82289,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Kickstart Productions"", ""id"": 2526}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Top Cow Productions"", ""id"": 2528}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Ringerike Zweite Filmproduktion"", ""id"": 23955}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",6/19/2008," $258,270,008.00 ",110,Wanted,6.4,2528,344.36%," $11,718,750.00 ",,,,
" $28,000,000.00 ",23483,45.054936,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Marv Films"", ""id"": 5374}]",3/22/2010," $96,188,903.00 ",117,Kick-Ass,7.1,4645,343.53%," $3,943,661.97 ",,,,
" $80,000,000.00 ",27578,77.580661,"[{""name"": ""Millennium Films"", ""id"": 10254}]",8/3/2010," $274,470,394.00 ",103,The Expendables,6,2926,343.09%," $13,333,333.33 ",,,,
" $35,000,000.00 ",423,50.587541,"[{""name"": ""Bac Films"", ""id"": 208}, {""name"": ""Canal+Polska"", ""id"": 250}, {""name"": ""Heritage Films"", ""id"": 260}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Agencja Produkcji Filmowej"", ""id"": 266}, {""name"": ""Beverly Detroit"", ""id"": 267}, {""name"": ""FilmFernsehFonds Bayern"", ""id"": 268}, {""name"": ""Filmboard Berlin-Brandenburg (FBB)"", ""id"": 269}, {""name"": ""Mainstream S.A."", ""id"": 271}, {""name"": ""R.P. Productions"", ""id"": 355}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Filmf\u00f6rderungsanstalt (FFA)"", ""id"": 4247}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Interscope Communications"", ""id"": 10201}, {""name"": ""Telewizja Polska (TVP)"", ""id"": 19150}, {""name"": ""Runteam"", ""id"": 31087}]",9/24/2002," $120,072,577.00 ",150,The Pianist,8,1864,343.06%," $4,375,000.00 ",,,,
" $60,000,000.00 ",267860,61.849521,"[{""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""LHF Film"", ""id"": 73045}, {""name"": ""Gerard Butler Alan Siegel Entertainment"", ""id"": 73046}, {""name"": ""Nu Boyana Film Studios"", ""id"": 74795}]",3/2/2016," $205,754,447.00 ",99,London Has Fallen,5.8,1621,342.92%," $10,344,827.59 ",,,,
" $70,000,000.00 ",1573,57.69847,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Gordon Company"", ""id"": 1073}, {""name"": ""Silver Pictures"", ""id"": 1885}]",7/2/1990," $240,031,094.00 ",124,Die Hard 2,6.6,1896,342.90%," $10,606,060.61 ",,,,
" $85,000,000.00 ",157350,80.316463,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}]",3/14/2014," $288,747,895.00 ",139,Divergent,6.9,4663,339.70%," $12,318,840.58 ",,,,
" $80,000,000.00 ",38365,38.864027,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Relativity Media"", ""id"": 7295}]",6/24/2010," $271,430,189.00 ",102,Grown Ups,6,1705,339.29%," $13,333,333.33 ",,,,
" $90,000,000.00 ",10674,67.427755,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]",6/18/1998," $304,320,254.00 ",88,Mulan,7.6,2008,338.13%," $11,842,105.26 ",,,,
" $105,000,000.00 ",64682,61.196071,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""A&E Television Networks"", ""id"": 11858}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}, {""name"": ""Spectrum Films"", ""id"": 14604}]",5/10/2013," $351,040,419.00 ",143,The Great Gatsby,7.3,3769,334.32%," $14,383,561.64 ",,,,
" $35,000,000.00 ",51540,50.309843,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Rat Entertainment"", ""id"": 12007}]",7/8/2011," $117,000,000.00 ",98,Horrible Bosses,6.5,2277,334.29%," $5,384,615.38 ",,,,
" $35,000,000.00 ",82654,43.742241,"[{""name"": ""Summit Entertainment"", ""id"": 491}]",1/31/2013," $116,980,662.00 ",97,Warm Bodies,6.4,2652,334.23%," $5,468,750.00 ",,,,
" $40,000,000.00 ",97630,38.306954,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""First Light Production"", ""id"": 20344}]",12/19/2012," $132,820,716.00 ",157,Zero Dark Thirty,6.7,1702,332.05%," $5,970,149.25 ",,,,
" $92,000,000.00 ",47964,65.402595,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Mid Atlantic Films"", ""id"": 2735}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Giant Pictures"", ""id"": 34396}, {""name"": ""Origo Film Group"", ""id"": 34397}]",2/6/2013," $304,654,182.00 ",98,A Good Day to Die Hard,5.2,3493,331.15%," $17,692,307.69 ",,,,
" $75,000,000.00 ",9741,42.006908,"[{""name"": ""Limited Edition Productions Inc."", ""id"": 3683}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}, {""name"": ""Barry Mendel Productions"", ""id"": 17032}]",11/13/2000," $248,118,121.00 ",106,Unbreakable,6.9,1946,330.82%," $10,869,565.22 ",,,,
" $110,000,000.00 ",163,76.840712,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""WV Films III"", ""id"": 12202}]",12/9/2004," $362,744,280.00 ",125,Ocean's Twelve,6.4,2124,329.77%," $17,187,500.00 ",,,,
" $140,000,000.00 ",616,52.341226,"[{""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Radar Pictures"", ""id"": 14718}, {""name"": ""Bedford Falls Company, The"", ""id"": 20634}]",12/5/2003," $456,758,981.00 ",154,The Last Samurai,7.3,1895,326.26%," $19,178,082.19 ",,,,
" $65,000,000.00 ",41733,43.865294,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Green Hat Films"", ""id"": 3527}, {""name"": ""Warner Bros."", ""id"": 6194}]",11/4/2010," $211,780,824.00 ",95,Due Date,6.2,1685,325.82%," $10,483,870.97 ",,,,
" $70,000,000.00 ",10201,43.849351,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""The Zanuck Company"", ""id"": 80}, {""name"": ""Heyday films"", ""id"": 437}, {""name"": ""Warner Bros."", ""id"": 6194}]",12/9/2008," $225,990,978.00 ",104,Yes Man,6.4,1813,322.84%," $10,937,500.00 ",,,,
" $90,000,000.00 ",1422,63.429157,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""Plan B Entertainment"", ""id"": 45778}]",10/5/2006," $289,847,354.00 ",151,The Departed,7.9,4339,322.05%," $11,392,405.06 ",,,,
" $140,000,000.00 ",676,34.20669,"[{""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",5/21/2001," $449,220,945.00 ",183,Pearl Harbor,6.6,1791,320.87%," $21,212,121.21 ",,,,
" $300,000,000.00 ",285,139.082615,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Second Mate Productions"", ""id"": 19936}]",5/19/2007," $961,000,000.00 ",169,Pirates of the Caribbean: At World's End,6.9,4500,320.33%," $43,478,260.87 ",,,,
" $50,000,000.00 ",8077,45.856409,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Brandywine Productions"", ""id"": 19747}]",5/22/1992," $159,773,545.00 ",114,Alien³,6.2,1633,319.55%," $8,064,516.13 ",,,,
" $68,000,000.00 ",214756,68.734513,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Fuzzy Door Productions"", ""id"": 8789}, {""name"": ""Bluegrass Films"", ""id"": 13778}, {""name"": ""Smart Entertainment"", ""id"": 44783}, {""name"": ""Media Rights Capital (MRC)"", ""id"": 86655}]",6/25/2015," $217,022,588.00 ",115,Ted 2,6.2,2463,319.15%," $10,967,741.94 ",,,,
" $80,000,000.00 ",45243,58.040149,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Living Films"", ""id"": 2877}, {""name"": ""Green Hat Films"", ""id"": 3527}, {""name"": ""Warner Bros."", ""id"": 6194}]",5/25/2011," $254,455,986.00 ",102,The Hangover Part II,6.2,3739,318.07%," $12,903,225.81 ",,,,
" $150,000,000.00 ",118,53.905592,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""The Zanuck Company"", ""id"": 80}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Plan B Entertainment"", ""id"": 45778}, {""name"": ""Theobald Film Productions"", ""id"": 55512}]",7/13/2005," $474,968,763.00 ",115,Charlie and the Chocolate Factory,6.7,3624,316.65%," $22,388,059.70 ",,,,
" $40,000,000.00 ",240832,115.241998,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Cin\u00e9+"", ""id"": 23616}]",7/14/2014," $126,546,825.00 ",89,Lucy,6.3,5878,316.37%," $6,349,206.35 ",,,,
" $140,000,000.00 ",608,91.332849,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Parkes+MacDonald Image Nation"", ""id"": 49325}]",7/3/2002," $441,818,803.00 ",88,Men in Black II,6,3114,315.58%," $23,333,333.33 ",,,,
" $40,000,000.00 ",225886,72.641296,"[{""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""LStar Capital"", ""id"": 34034}]",7/17/2014," $126,069,509.00 ",97,Sex Tape,5.3,1695,315.17%," $7,547,169.81 ",,,,
" $73,000,000.00 ",330,2.502487,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}]",5/23/1997," $229,074,524.00 ",129,The Lost World: Jurassic Park,6.2,2487,313.80%," $11,774,193.55 ",,,,
" $100,000,000.00 ",76163,53.732892,"[{""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}]",8/8/2012," $312,573,423.00 ",103,The Expendables 2,6.1,2896,312.57%," $16,393,442.62 ",,,,
" $33,000,000.00 ",1576,40.715623,"[{""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Davis-Films"", ""id"": 342}, {""name"": ""New Legacy"", ""id"": 939}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}]",3/15/2002," $102,984,862.00 ",100,Resident Evil,6.4,2065,312.08%," $5,156,250.00 ",,,,
" $200,000,000.00 ",10138,77.300194,"[{""name"": ""Marvel Studios"", ""id"": 420}]",4/28/2010," $623,933,331.00 ",124,Iron Man 2,6.6,6849,311.97%," $30,303,030.30 ",,,,
" $68,000,000.00 ",228150,139.575085,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""QED International"", ""id"": 11029}, {""name"": ""Crave Films"", ""id"": 16312}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Huayi Brothers Media"", ""id"": 39649}, {""name"": ""Le Grisbi Productions"", ""id"": 47169}]",10/15/2014," $211,817,906.00 ",135,Fury,7.4,3946,311.50%," $9,189,189.19 ",,,,
" $76,000,000.00 ",584,10.520961,"[{""name"": ""Mikona Productions GmbH & Co. KG"", ""id"": 24}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Ardustry Entertainment"", ""id"": 26281}]",6/5/2003," $236,350,661.00 ",107,2 Fast 2 Furious,6.2,2028,310.99%," $12,258,064.52 ",,,,
" $130,000,000.00 ",70981,68.889395,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Brandywine Productions"", ""id"": 19747}]",5/30/2012," $403,170,142.00 ",124,Prometheus,6.3,5080,310.13%," $20,634,920.63 ",,,,
" $25,000,000.00 ",7345,37.817905,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""Paramount Vantage"", ""id"": 838}]",12/28/2007," $77,208,711.00 ",158,There Will Be Blood,7.9,1537,308.83%," $3,164,556.96 ",,,,
" $66,000,000.00 ",136797,54.81489,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Reliance Entertainment"", ""id"": 7294}, {""name"": ""Bandito Brothers"", ""id"": 8403}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Electronic Arts"", ""id"": 34890}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",3/13/2014," $203,277,636.00 ",130,Need for Speed,6.1,1520,308.00%," $10,819,672.13 ",,,,
" $70,000,000.00 ",49017,64.457947,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Michael De Luca Productions"", ""id"": 27551}]",10/1/2014," $215,529,201.00 ",92,Dracula Untold,6.2,2389,307.90%," $11,290,322.58 ",,,,
" $50,100,000.00 ",256591,59.634029,"[{""name"": ""Kramer & Sigman Films"", ""id"": 21914}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Zaftig Films"", ""id"": 47586}]",2/25/2015," $153,962,963.00 ",105,Focus,6.7,2542,307.31%," $7,477,611.94 ",,,,
